order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,order_channel,coupon_code,estimated_delivery_days,customer_rating,return_reason
2393892,236288,2025-05-23,Electronics,Smartphone Case,2,199.75,0,399.5,0.0,32.96,432.46,Credit Card,Delivered,Standard,Marketplace,,7,5.0,
5908190,962949,2025-05-23,Clothing,Men's Denim Jacket,5,106.7,0,533.5,0.0,33.34,566.84,PayPal,Shipped,Standard,Website,,7,,
6831316,815371,2025-05-23,Home & Kitchen,Ceramic Dinnerware Set,2,43.45,0,86.9,0.0,5.65,92.55,Gift Card,Delivered,Standard,Website,,7,4.0,
4304963,533723,2025-05-23,Home & Kitchen,LED Desk Lamp,1,104.11,5,98.9,0.0,15.82,114.72,Credit Card,Processing,Free Pickup,Website,HOLIDAY25,0,,
6936475,460687,2025-05-23,Beauty & Personal Care,Skincare Gift Set,1,48.72,0,48.72,14.99,6.33,70.04,Apple Pay,Delivered,Express,Website,,3,5.0,
1779513,959532,2025-05-23,Pet Supplies,Aquarium Filter,1,31.4,0,31.4,27.99,2.59,61.98,Apple Pay,Delivered,Next-Day,Website,,1,5.0,
4083077,608217,2025-05-23,Books,Graphic Novel,1,14.92,0,14.92,5.99,0.9,21.81,Credit Card,Delivered,Standard,Mobile App,,7,,
4753709,842688,2025-05-23,Toys & Games,Board Game Classic,1,20.08,0,20.08,27.99,1.2,49.27,PayPal,Delivered,Next-Day,Website,,1,4.0,
2411050,962949,2025-05-24,Clothing,Cotton T-Shirt,1,134.88,0,134.88,24.99,11.13,171.0,Debit Card,Delivered,Next-Day,Website,,1,,
4040392,557252,2025-05-24,Electronics,4K Smart TV,4,687.52,0,2750.08,0.0,220.01,2970.09,Apple Pay,Cancelled,Standard,Website,,7,,
1743404,261232,2025-05-24,Clothing,Summer Dress,2,79.52,0,159.04,24.99,15.9,199.93,PayPal,Delivered,Next-Day,Marketplace,,1,,
9097463,265163,2025-05-24,Clothing,Summer Dress,1,17.57,0,17.57,5.99,1.05,24.61,Gift Card,Delivered,Standard,Mobile App,,7,,
7183611,771645,2025-05-24,Clothing,Winter Parka,1,21.18,0,21.18,5.99,4.24,31.41,PayPal,Returned,Standard,Mobile App,,7,,Defective Item
7834622,527694,2025-05-24,Office Supplies,File Folders Pack,1,75.12,0,75.12,0.0,4.51,79.63,Credit Card,Delivered,Standard,Website,,7,,
7680499,310345,2025-05-25,Home & Kitchen,Stand Mixer,1,58.93,0,58.93,0.0,7.66,66.59,Credit Card,Delivered,Free Pickup,Website,,0,4.0,
6891156,436577,2025-05-25,Books,Historical Biography,1,20.72,0,20.72,5.99,1.66,28.37,Credit Card,Delivered,Standard,Website,,7,,
9469219,149044,2025-05-25,Electronics,Wireless Mouse,2,1108.91,0,2217.82,0.0,221.78,2439.6,Credit Card,Delivered,Standard,Website,,7,,
6338603,820298,2025-05-25,Electronics,Laptop Stand,1,193.14,30,135.2,12.99,8.11,156.3,Google Pay,Delivered,Express,Website,SAVE20,3,,
8086139,800045,2025-05-25,Grocery,Sparkling Water Case,2,29.87,0,59.74,5.99,5.97,71.7,PayPal,Delivered,Standard,Website,,7,5.0,
1983724,916996,2025-05-25,Beauty & Personal Care,Vitamin C Serum,2,30.32,0,60.64,14.99,3.64,79.27,PayPal,Delivered,Express,Website,,3,3.0,
7033639,697324,2025-05-25,Home & Kitchen,Stand Mixer,1,47.73,0,47.73,5.99,3.94,57.66,Apple Pay,Delivered,Standard,Website,,7,5.0,
5334649,468940,2025-05-25,Toys & Games,Action Figure,1,50.65,0,50.65,14.99,10.13,75.77,Credit Card,Delivered,Express,Website,,3,5.0,
7314892,570217,2025-05-25,Electronics,4K Smart TV,1,758.92,20,607.14,0.0,78.93,686.07,Credit Card,Delivered,Standard,Website,HOLIDAY25,7,,
8853456,392938,2025-05-25,Clothing,Slim Fit Jeans,5,47.42,0,237.1,0.0,14.23,251.33,Credit Card,Delivered,Standard,Mobile App,,7,3.0,
3834404,806683,2025-05-25,Clothing,Winter Parka,3,70.46,0,211.38,12.99,12.68,237.05,Debit Card,Delivered,Express,Mobile App,,3,4.0,
1521336,470612,2025-05-25,Beauty & Personal Care,Facial Moisturizer,4,17.89,0,71.56,5.99,4.29,81.84,PayPal,Delivered,Standard,Website,,7,5.0,
1764311,218848,2025-05-25,Electronics,Streaming Media Player,1,132.05,0,132.05,0.0,13.21,145.26,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
9808755,713629,2025-05-25,Clothing,Rain Jacket,1,132.49,0,132.49,0.0,7.95,140.44,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
3503779,282330,2025-05-26,Electronics,Streaming Media Player,1,384.31,0,384.31,0.0,49.96,434.27,Credit Card,Delivered,Standard,Mobile App,,7,,
8139086,429344,2025-05-26,Electronics,Laptop Stand,2,50.49,0,100.98,24.99,8.33,134.3,Credit Card,Delivered,Next-Day,Marketplace,,1,,
6915349,581702,2025-05-26,Home & Kitchen,Vacuum Cleaner,4,246.08,30,689.02,12.99,41.34,743.35,Credit Card,Delivered,Express,Mobile App,VIP15,3,,
2446833,645241,2025-05-26,Electronics,Streaming Media Player,1,199.48,0,199.48,0.0,16.46,215.94,PayPal,Delivered,Free Pickup,Website,,0,5.0,
5839757,104886,2025-05-26,Home & Kitchen,Cutlery Set,1,105.79,0,105.79,0.0,10.58,116.37,Credit Card,Delivered,Standard,Marketplace,,7,,
4215591,352288,2025-05-26,Electronics,Noise-Cancelling Headphones,3,488.65,25,1099.46,0.0,142.93,1242.39,Debit Card,Delivered,Standard,Marketplace,SUMMER10,7,5.0,
3017726,273715,2025-05-26,Beauty & Personal Care,Sunscreen SPF50,1,32.21,0,32.21,27.99,2.01,62.21,Apple Pay,Delivered,Next-Day,Mobile App,,1,,
3811912,856758,2025-05-26,Beauty & Personal Care,Vitamin C Serum,2,41.26,0,82.52,0.0,16.5,99.02,PayPal,Returned,,Mobile App,,7,,Defective Item
4477755,212415,2025-05-26,Home & Kitchen,Memory Foam Pillow,1,47.06,0,47.06,27.99,3.88,78.93,Credit Card,Delivered,Next-Day,Mobile App,,1,,
6829171,209703,2025-05-26,Beauty & Personal Care,Facial Moisturizer,3,32.82,0,98.46,12.99,9.85,121.3,Debit Card,Delivered,Express,Marketplace,,3,,
4656932,198172,2025-05-26,Electronics,Bluetooth Speaker,1,126.56,0,126.56,24.99,7.59,159.14,Credit Card,Delivered,Next-Day,Website,,1,,
1639184,745022,2025-05-26,Grocery,Mixed Nuts Pack,3,44.91,0,134.73,24.99,8.08,167.8,Debit Card,Delivered,Next-Day,Website,,1,4.0,
9233039,696461,2025-05-26,Clothing,Men's Denim Jacket,1,149.01,0,149.01,24.99,8.94,182.94,Google Pay,Delivered,Next-Day,Website,,1,,
1415294,848713,2025-05-26,Clothing,Summer Dress,4,28.14,0,112.56,12.99,14.63,140.18,Credit Card,Cancelled,Express,Mobile App,,3,,
5864694,622527,2025-05-26,Home & Kitchen,Cotton Bed Sheets,2,214.76,0,429.52,0.0,26.84,456.36,Credit Card,Delivered,Standard,Marketplace,,7,,
3843097,955861,2025-05-26,Clothing,Running Shoes,2,36.81,0,73.62,5.99,5.89,85.5,Debit Card,Delivered,Standard,Mobile App,,7,,
3658821,902957,2025-05-27,Home & Kitchen,Memory Foam Pillow,3,142.68,0,428.04,12.99,35.31,476.34,Debit Card,Cancelled,Express,Marketplace,,3,,
3764552,977095,2025-05-27,Clothing,Wool Sweater,1,53.79,0,53.79,5.99,3.23,63.01,PayPal,Delivered,Standard,Mobile App,,7,,
5845666,371751,2025-05-27,Sports & Outdoors,Adjustable Dumbbell Set,2,14.86,0,29.72,5.99,5.94,41.65,Credit Card,Delivered,Standard,Mobile App,,7,,
1786309,937852,2025-05-27,Clothing,Women's Yoga Pants,1,27.63,0,27.63,5.99,1.73,35.35,PayPal,Delivered,Standard,Website,,7,4.0,
2800782,516468,2025-05-27,Clothing,Summer Dress,2,178.3,0,356.6,0.0,46.36,402.96,Google Pay,Delivered,Standard,Marketplace,,7,2.0,
4951791,385214,2025-05-28,Home & Kitchen,Memory Foam Pillow,1,44.33,0,44.33,5.99,2.77,53.09,PayPal,Delivered,Standard,Mobile App,,7,1.0,
5279385,198172,2025-05-28,Electronics,4K Smart TV,1,402.85,0,402.85,0.0,24.17,427.02,PayPal,Delivered,Standard,Mobile App,,7,,
6023304,404286,2025-05-28,Sports & Outdoors,Fishing Rod,2,80.88,0,161.76,0.0,9.71,171.47,PayPal,Returned,Standard,Website,,7,,Changed Mind
8476060,204309,2025-05-28,Grocery,Organic Coffee Beans,3,31.3,0,93.9,0.0,12.21,106.11,Credit Card,Delivered,Standard,Marketplace,,7,2.0,
9523931,205361,2025-05-28,Home & Kitchen,Cutlery Set,2,100.69,0,201.38,0.0,12.08,213.46,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
6444092,248546,2025-05-28,Home & Kitchen,Non-Stick Frying Pan,1,176.94,25,132.7,0.0,7.96,140.66,Debit Card,Delivered,Standard,Website,SUMMER10,7,4.0,
3371898,384136,2025-05-28,Beauty & Personal Care,Electric Toothbrush,3,23.75,0,71.25,5.99,0.0,77.24,PayPal,Delivered,Standard,Website,,7,,
7574772,773540,2025-05-28,Office Supplies,Ergonomic Office Chair,5,92.79,0,463.95,0.0,27.84,491.79,Debit Card,Delivered,Standard,Website,,7,5.0,
1900247,709428,2025-05-28,Electronics,4K Smart TV,3,106.44,0,319.32,0.0,0.0,319.32,Apple Pay,Cancelled,Free Pickup,Website,,0,,
9825818,520397,2025-05-29,Electronics,Noise-Cancelling Headphones,4,178.21,0,712.84,0.0,0.0,712.84,Credit Card,Delivered,Standard,Mobile App,,7,1.0,
3177162,368724,2025-05-29,Sports & Outdoors,Insulated Water Bottle,1,21.62,15,18.38,5.99,1.1,25.47,Credit Card,Delivered,Standard,Website,SAVE20,7,2.0,
5950867,468940,2025-05-29,Books,Poetry Collection,3,23.09,0,69.27,5.99,9.01,84.27,Credit Card,Delivered,Standard,Website,,7,5.0,
4899727,516216,2025-05-29,Home & Kitchen,LED Desk Lamp,3,230.39,0,691.17,24.99,43.2,759.36,PayPal,Delivered,Next-Day,Website,,1,,
9751690,181777,2025-05-29,Electronics,Mechanical Keyboard,1,413.28,0,413.28,0.0,24.8,438.08,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
4935862,460687,2025-05-29,Books,Graphic Novel,1,11.36,15,9.66,5.99,0.77,16.42,Credit Card,Delivered,Standard,Mobile App,WELCOME10,7,4.0,
1363751,848713,2025-05-29,Home & Kitchen,Cotton Bed Sheets,1,240.71,0,240.71,24.99,15.04,280.74,Debit Card,Delivered,Next-Day,Mobile App,,1,,
5930892,501971,2025-05-29,Electronics,Noise-Cancelling Headphones,2,257.97,0,515.94,0.0,30.96,546.9,PayPal,Delivered,Standard,Mobile App,,7,4.0,
4825099,500693,2025-05-29,Sports & Outdoors,Yoga Mat,1,122.74,0,122.74,12.99,7.36,143.09,Gift Card,Delivered,Express,Website,,3,,
5455508,529534,2025-05-29,Clothing,Cotton T-Shirt,1,48.63,0,48.63,5.99,3.04,57.66,Debit Card,Delivered,Standard,Marketplace,,7,,
8085585,942283,2025-05-29,Books,Fantasy Trilogy Box Set,8,25.7,0,205.6,0.0,12.85,218.45,Gift Card,Delivered,,Mobile App,,7,,
9625403,488554,2025-05-30,Clothing,Rain Jacket,4,85.92,0,343.68,0.0,34.37,378.05,Credit Card,Delivered,Standard,Website,,7,,
9453102,320359,2025-05-30,Sports & Outdoors,Yoga Mat,1,221.32,0,221.32,12.99,22.13,256.44,Credit Card,Delivered,Express,Mobile App,,3,5.0,
9111461,588665,2025-05-30,Books,Fantasy Trilogy Box Set,2,14.43,0,28.86,14.99,1.73,45.58,Debit Card,Delivered,Express,Website,,3,4.0,
7989331,545164,2025-05-30,Home & Kitchen,Air Fryer,1,25.55,0,25.55,27.99,2.04,55.58,Credit Card,Delivered,Next-Day,Marketplace,,1,,
6756048,378752,2025-05-30,Clothing,Men's Denim Jacket,3,43.32,10,116.96,12.99,7.6,137.55,Debit Card,Cancelled,Express,Mobile App,FREESHIP,3,,
2961650,225651,2025-05-30,Electronics,Streaming Media Player,1,305.1,0,305.1,0.0,39.66,344.76,Google Pay,Delivered,Standard,Mobile App,,7,,
1527311,964937,2025-05-30,Clothing,Slim Fit Jeans,2,20.92,15,35.56,14.99,2.93,53.48,Google Pay,Processing,Express,Website,SUMMER10,3,,
3883092,329012,2025-05-30,Office Supplies,Stapler,2,63.31,0,126.62,24.99,10.13,161.74,Debit Card,Delivered,Next-Day,Mobile App,,1,5.0,
2131968,427055,2025-05-30,Beauty & Personal Care,Electric Toothbrush,4,22.91,0,91.64,0.0,0.0,91.64,Debit Card,Delivered,Standard,Mobile App,,7,,
5857622,502006,2025-05-30,Pet Supplies,Bird Cage,1,36.4,0,36.4,5.99,2.18,44.57,Apple Pay,Delivered,Standard,Website,,7,,
9779108,352288,2025-05-30,Electronics,Bluetooth Speaker,4,345.31,0,1381.24,0.0,82.87,1464.11,Credit Card,Delivered,Standard,Mobile App,,7,1.0,
1163834,339714,2025-05-31,Electronics,Wireless Earbuds,1,242.35,0,242.35,0.0,14.54,256.89,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
1415357,258357,2025-05-31,Books,Fantasy Trilogy Box Set,1,13.94,0,13.94,14.99,1.12,30.05,Debit Card,Delivered,Express,Website,,3,,
1940105,383787,2025-05-31,Electronics,Wireless Mouse,1,517.28,0,517.28,12.99,32.33,562.6,PayPal,Cancelled,Express,Mobile App,,3,,
5870735,699053,2025-05-31,Electronics,Smartphone Case,2,219.59,0,439.18,12.99,27.45,479.62,Debit Card,Returned,Express,Marketplace,,3,,Not as Described
8809971,139745,2025-05-31,Home & Kitchen,Vacuum Cleaner,1,171.18,0,171.18,12.99,10.7,194.87,Credit Card,Shipped,Express,Website,,3,,
2001380,550369,2025-05-31,Home & Kitchen,Stand Mixer,2,52.84,0,105.68,0.0,6.34,112.02,Credit Card,Delivered,Free Pickup,Website,,0,4.0,
9108773,516339,2025-05-31,Grocery,Sparkling Water Case,5,15.03,0,75.15,0.0,4.51,79.66,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
6580855,865643,2025-05-31,Sports & Outdoors,Camping Tent,1,46.16,0,46.16,5.99,2.77,54.92,PayPal,Delivered,Standard,Marketplace,,7,4.0,
9626386,548974,2025-05-31,Clothing,Wool Sweater,1,117.67,0,117.67,0.0,9.71,127.38,Apple Pay,Delivered,Standard,Mobile App,,7,5.0,
8076705,429344,2025-06-01,Home & Kitchen,Cutlery Set,4,64.2,0,256.8,0.0,21.19,277.99,Credit Card,Shipped,Standard,Mobile App,,7,,
2992579,942304,2025-06-01,Books,Self-Help Guide,3,12.21,0,36.63,5.99,2.2,44.82,Debit Card,Cancelled,Standard,Website,,7,,
9283729,764258,2025-06-01,Electronics,Bluetooth Speaker,1,165.14,0,165.14,0.0,9.91,175.05,Credit Card,Cancelled,Free Pickup,Website,,0,,
9343518,146484,2025-06-01,Beauty & Personal Care,Skincare Gift Set,2,48.78,15,82.93,12.99,8.29,104.21,Credit Card,Delivered,Express,Mobile App,HOLIDAY25,3,,
5723346,526724,2025-06-01,Home & Kitchen,Coffee Maker,2,188.11,0,376.22,12.99,22.57,411.78,PayPal,Returned,Express,Website,,3,,Not as Described
4039884,698930,2025-06-01,Home & Kitchen,Vacuum Cleaner,1,103.92,0,103.92,0.0,6.24,110.16,PayPal,Delivered,Standard,Mobile App,,7,5.0,
8274930,386699,2025-06-01,Electronics,Noise-Cancelling Headphones,2,95.89,0,191.78,0.0,38.36,230.14,Credit Card,Cancelled,Standard,Website,,7,,
5649420,446431,2025-06-01,Clothing,Running Shoes,2,15.6,15,26.52,5.99,1.59,34.1,Credit Card,Delivered,Standard,Mobile App,VIP15,7,3.0,
7811151,490517,2025-06-01,Sports & Outdoors,Fitness Tracker Watch,1,95.67,0,95.67,12.99,12.44,121.1,Credit Card,Delivered,Express,Website,,3,,
6626759,184960,2025-06-01,Home & Kitchen,Stand Mixer,1,89.06,0,89.06,0.0,7.35,96.41,Credit Card,Shipped,Standard,Website,,7,,
2835880,540156,2025-06-01,Home & Kitchen,Cutlery Set,2,69.12,0,138.24,0.0,11.06,149.3,Credit Card,Returned,Free Pickup,Marketplace,,0,,Not as Described
9645307,175936,2025-06-01,Grocery,Honey Jar,3,17.83,0,53.49,5.99,3.34,62.82,Google Pay,Delivered,Standard,Marketplace,,7,,
4221924,122359,2025-06-01,Electronics,Mechanical Keyboard,2,317.16,0,634.32,0.0,52.33,686.65,Credit Card,Delivered,Standard,Website,,7,5.0,
7789405,497993,2025-06-02,Beauty & Personal Care,Perfume,3,10.61,0,31.83,27.99,0.0,59.82,PayPal,Delivered,Next-Day,Website,,1,5.0,
9279817,244471,2025-06-02,Electronics,4K Smart TV,3,571.62,0,1714.86,0.0,222.93,1937.79,Apple Pay,Delivered,Standard,Website,,7,4.0,
9153124,276672,2025-06-02,Clothing,Slim Fit Jeans,1,20.58,0,20.58,5.99,1.7,28.27,Google Pay,Delivered,Standard,Mobile App,,7,5.0,
4666605,578841,2025-06-02,Grocery,Granola Cereal,8,12.24,0,97.92,24.99,6.36,129.27,Debit Card,Delivered,Next-Day,Website,,1,5.0,
6320332,663408,2025-06-02,Electronics,Bluetooth Speaker,1,776.43,0,776.43,0.0,64.06,840.49,Apple Pay,Delivered,Standard,Mobile App,,7,,
6664676,233128,2025-06-02,Clothing,Cotton T-Shirt,3,119.56,0,358.68,12.99,21.52,393.19,Credit Card,Delivered,Express,Mobile App,,3,,
7871508,177611,2025-06-02,Office Supplies,Notebook Set,4,68.24,0,272.96,0.0,21.84,294.8,Credit Card,Delivered,Standard,Mobile App,,7,,
4243778,807606,2025-06-02,Toys & Games,Action Figure,2,16.62,0,33.24,5.99,1.99,41.22,Apple Pay,Delivered,Standard,Website,,7,,
3742087,713629,2025-06-02,Office Supplies,Label Maker,3,84.73,0,254.19,0.0,16.52,270.71,Credit Card,Delivered,Standard,Website,,7,,
6637277,964937,2025-06-02,Books,Children's Picture Book,1,24.38,0,24.38,14.99,4.88,44.25,Debit Card,Shipped,Express,Website,,3,,
6080348,315385,2025-06-02,Electronics,Bluetooth Speaker,2,253.99,0,507.98,0.0,41.91,549.89,Credit Card,Delivered,Standard,Website,,7,,
7930248,545164,2025-06-02,Office Supplies,Desk Organizer,4,75.26,0,301.04,12.99,60.21,374.24,PayPal,Delivered,Express,Website,,3,4.0,
1990069,599375,2025-06-02,Home & Kitchen,Air Fryer,1,45.15,0,45.15,5.99,3.72,54.86,Debit Card,Delivered,Standard,Mobile App,,7,,
7787680,216395,2025-06-02,Toys & Games,Action Figure,3,59.11,0,177.33,0.0,10.64,187.97,Debit Card,Delivered,Standard,Marketplace,,7,3.0,
1314844,182540,2025-06-02,Pet Supplies,Dog Leash,1,17.63,0,17.63,14.99,1.45,34.07,PayPal,Returned,Express,Website,,3,,Defective Item
1319757,589943,2025-06-02,Toys & Games,Outdoor Water Blaster,2,21.02,0,42.04,5.99,2.52,50.55,PayPal,Delivered,Standard,Website,,7,4.0,
8461581,717284,2025-06-02,Office Supplies,Ballpoint Pen Pack,1,7.34,0,7.34,0.0,0.73,8.07,Credit Card,Delivered,Free Pickup,Website,,0,,
8941716,543559,2025-06-03,Clothing,Men's Denim Jacket,2,85.25,10,153.45,0.0,9.59,163.04,Credit Card,Delivered,Standard,Marketplace,WELCOME10,7,3.0,
5695719,861837,2025-06-03,Books,Poetry Collection,1,9.38,0,9.38,5.99,0.59,15.96,Debit Card,Delivered,Standard,Mobile App,,7,4.0,
2115229,717194,2025-06-03,Electronics,Noise-Cancelling Headphones,1,217.66,0,217.66,0.0,0.0,217.66,Debit Card,Shipped,Free Pickup,Website,,0,,
6929756,622527,2025-06-03,Beauty & Personal Care,Electric Razor,2,21.94,20,35.1,5.99,2.19,43.28,Credit Card,Delivered,Standard,Website,FREESHIP,7,4.0,
2837913,696461,2025-06-03,Sports & Outdoors,Yoga Mat,1,28.75,0,28.75,5.99,2.37,37.11,PayPal,Delivered,Standard,Website,,7,,
1867003,693028,2025-06-03,Home & Kitchen,Cutlery Set,1,125.17,0,125.17,12.99,25.03,163.19,Credit Card,Cancelled,Express,Website,,3,,
3592830,889948,2025-06-03,Beauty & Personal Care,Shampoo & Conditioner Set,1,41.59,0,41.59,14.99,2.5,59.08,Credit Card,Delivered,Express,Marketplace,,3,4.0,
2069758,195758,2025-06-04,Electronics,Wireless Mouse,1,347.56,20,278.05,0.0,16.68,294.73,Credit Card,Delivered,Standard,Marketplace,SAVE20,7,,
8094535,800785,2025-06-04,Home & Kitchen,Vacuum Cleaner,1,95.19,0,95.19,12.99,7.85,116.03,PayPal,Delivered,Express,Website,,3,3.0,
3048586,182540,2025-06-04,Grocery,Green Tea Bags,4,16.04,30,44.91,14.99,2.69,62.59,Credit Card,Delivered,Express,Mobile App,HOLIDAY25,3,4.0,
6339400,771645,2025-06-04,Electronics,Noise-Cancelling Headphones,1,203.87,0,203.87,12.99,12.23,229.09,Credit Card,Delivered,Express,Website,,3,5.0,
5846008,507886,2025-06-04,Electronics,Streaming Media Player,1,418.28,0,418.28,12.99,34.51,465.78,Debit Card,Delivered,Express,Mobile App,,3,,
5104311,116154,2025-06-04,Electronics,Mechanical Keyboard,3,98.22,0,294.66,12.99,19.15,326.8,PayPal,Delivered,Express,Website,,3,4.0,
9830856,370685,2025-06-04,Clothing,Wool Sweater,1,96.64,0,96.64,0.0,6.04,102.68,Credit Card,Delivered,Free Pickup,Marketplace,,0,4.0,
7163094,598248,2025-06-04,Clothing,Running Shoes,1,61.72,0,61.72,14.99,5.09,81.8,Credit Card,Returned,Express,Website,,3,,Arrived Late
7192870,564162,2025-06-04,Electronics,Streaming Media Player,1,371.47,0,371.47,0.0,30.65,402.12,PayPal,Delivered,Standard,Marketplace,,7,,
5262434,714776,2025-06-04,Grocery,Mixed Nuts Pack,4,17.1,0,68.4,5.99,8.89,83.28,Credit Card,Delivered,Standard,Website,,7,4.0,
2509742,837709,2025-06-05,Office Supplies,File Folders Pack,3,42.08,5,119.93,12.99,7.2,140.12,Apple Pay,Delivered,Express,Mobile App,FLASH30,3,,
7226636,969906,2025-06-05,Clothing,Men's Denim Jacket,5,31.43,0,157.15,12.99,9.82,179.96,Debit Card,Cancelled,Express,Marketplace,,3,,
6217114,666744,2025-06-05,Electronics,Mechanical Keyboard,1,486.29,0,486.29,0.0,40.12,526.41,Debit Card,Delivered,Standard,Marketplace,,7,,
3477087,281969,2025-06-05,Office Supplies,Ballpoint Pen Pack,1,220.0,25,165.0,0.0,21.45,186.45,Debit Card,Delivered,Standard,Website,WELCOME10,7,5.0,
3635167,971490,2025-06-05,Toys & Games,Plush Teddy Bear,3,14.18,0,42.54,14.99,5.53,63.06,Credit Card,Delivered,Express,Website,,3,5.0,
1772666,697772,2025-06-05,Beauty & Personal Care,Sunscreen SPF50,4,54.67,0,218.68,0.0,13.12,231.8,Google Pay,Delivered,Free Pickup,Mobile App,,0,5.0,
2455913,542798,2025-06-06,Home & Kitchen,Coffee Maker,3,203.43,0,610.29,12.99,50.35,673.63,Credit Card,Delivered,Express,Website,,3,4.0,
5711257,687179,2025-06-06,Books,Children's Picture Book,1,9.44,0,9.44,5.99,0.78,16.21,Debit Card,Delivered,Standard,Website,,7,,
7349295,763562,2025-06-06,Home & Kitchen,Memory Foam Pillow,4,36.28,0,145.12,12.99,8.71,166.82,Google Pay,Shipped,Express,Marketplace,,3,,
9237444,471106,2025-06-06,Beauty & Personal Care,Sunscreen SPF50,1,33.25,0,33.25,5.99,2.0,41.24,Apple Pay,Cancelled,Standard,Website,,7,,
5281445,582249,2025-06-06,Sports & Outdoors,Camping Tent,1,61.76,0,61.76,5.99,3.86,71.61,PayPal,Delivered,Standard,Website,,7,4.0,
1584642,942045,2025-06-06,Electronics,Bluetooth Speaker,1,368.93,0,368.93,0.0,73.79,442.72,Credit Card,Delivered,Standard,Marketplace,,7,,
5088220,415774,2025-06-06,Clothing,Men's Denim Jacket,2,55.39,0,110.78,12.99,22.16,145.93,PayPal,Delivered,Express,Mobile App,,3,4.0,
3352271,433355,2025-06-06,Grocery,Green Tea Bags,3,17.11,0,51.33,5.99,3.08,60.4,Debit Card,Returned,Standard,Website,,7,,Not as Described
2265845,764214,2025-06-07,Sports & Outdoors,Adjustable Dumbbell Set,1,54.22,0,54.22,0.0,7.05,61.27,PayPal,Returned,Free Pickup,Mobile App,,0,,Wrong Size
4890904,233128,2025-06-07,Electronics,Wireless Mouse,1,1200.0,0,1200.0,0.0,72.0,1272.0,Google Pay,Delivered,Standard,Website,,7,5.0,
4806286,703930,2025-06-07,Grocery,Sparkling Water Case,4,31.32,0,125.28,0.0,25.06,150.34,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
3411575,148019,2025-06-07,Sports & Outdoors,Fishing Rod,1,56.11,0,56.11,5.99,4.49,66.59,Gift Card,Delivered,Standard,Website,,7,4.0,
4921072,564162,2025-06-07,Sports & Outdoors,Fishing Rod,4,41.93,0,167.72,24.99,13.42,206.13,Apple Pay,Delivered,Next-Day,Mobile App,,1,5.0,
3082101,672388,2025-06-07,Sports & Outdoors,Adjustable Dumbbell Set,1,139.02,25,104.27,12.99,6.26,123.52,PayPal,Returned,Express,Mobile App,HOLIDAY25,3,,Better Price Found
5635422,392938,2025-06-07,Clothing,Rain Jacket,3,50.77,0,152.31,0.0,9.14,161.45,Credit Card,Delivered,Standard,Website,,7,,
4721537,673226,2025-06-08,Grocery,Extra Virgin Olive Oil,4,26.02,25,78.06,12.99,5.07,96.12,PayPal,Shipped,Express,Website,FREESHIP,3,,
9173362,807143,2025-06-08,Sports & Outdoors,Fishing Rod,1,34.11,0,34.11,5.99,6.82,46.92,Google Pay,Delivered,Standard,Website,,7,4.0,
1690830,842688,2025-06-08,Beauty & Personal Care,Sunscreen SPF50,1,19.25,0,19.25,5.99,1.16,26.4,PayPal,Cancelled,Standard,Mobile App,,7,,
